persona,hour,event,extra_state,daily_count,push_fired,channel,suppressed_reason,deep_link_route
parent,10,inactivity-retention,days_inactive=1,1,NONE,retention,no_recipients,/
parent,10,inactivity-retention,days_inactive=1,2,NONE,retention,no_recipients,/
parent,10,inactivity-retention,days_inactive=1,3,NONE,retention,no_recipients,/
parent,10,inactivity-retention,days_inactive=2,0,NONE,retention,no_recipients,/
parent,10,inactivity-retention,days_inactive=2,1,NONE,retention,no_recipients,/
parent,10,inactivity-retention,days_inactive=2,2,NONE,retention,no_recipients,/
parent,10,inactivity-retention,days_inactive=2,3,NONE,retention,no_recipients,/
parent,10,inactivity-retention,days_inactive=3,0,NONE,retention,no_recipients,/
parent,10,inactivity-retention,days_inactive=3,1,NONE,retention,no_recipients,/
parent,10,inactivity-retention,days_inactive=3,2,NONE,retention,no_recipients,/
parent,10,inactivity-retention,days_inactive=3,3,NONE,retention,no_recipients,/
parent,10,inactivity-retention,days_inactive=7,0,retention,retention,n/a,/
parent,10,inactivity-retention,days_inactive=7,1,retention,retention,n/a,/
parent,10,inactivity-retention,days_inactive=7,2,retention,retention,n/a,/
parent,10,inactivity-retention,days_inactive=7,3,NONE,retention,daily_cap,/
parent,11,inactivity-retention,days_inactive=0,0,NONE,retention,no_recipients,/
parent,11,inactivity-retention,days_inactive=0,1,NONE,retention,no_recipients,/
parent,11,inactivity-retention,days_inactive=0,2,NONE,retention,no_recipients,/
parent,11,inactivity-retention,days_inactive=0,3,NONE,retention,no_recipients,/
parent,11,inactivity-retention,days_inactive=1,0,NONE,retention,no_recipients,/
parent,11,inactivity-retention,days_inactive=1,1,NONE,retention,no_recipients,/
parent,11,inactivity-retention,days_inactive=1,2,NONE,retention,no_recipients,/
parent,11,inactivity-retention,days_inactive=1,3,NONE,retention,no_recipients,/
parent,11,inactivity-retention,days_inactive=2,0,NONE,retention,no_recipients,/
parent,11,inactivity-retention,days_inactive=2,1,NONE,retention,no_recipients,/
parent,11,inactivity-retention,days_inactive=2,2,NONE,retention,no_recipients,/
parent,11,inactivity-retention,days_inactive=2,3,NONE,retention,no_recipients,/
parent,11,inactivity-retention,days_inactive=3,0,NONE,retention,no_recipients,/
parent,11,inactivity-retention,days_inactive=3,1,NONE,retention,no_recipients,/
parent,11,inactivity-retention,days_inactive=3,2,NONE,retention,no_recipients,/
parent,11,inactivity-retention,days_inactive=3,3,NONE,retention,no_recipients,/
parent,11,inactivity-retention,days_inactive=7,0,retention,retention,n/a,/
parent,11,inactivity-retention,days_inactive=7,1,retention,retention,n/a,/
parent,11,inactivity-retention,days_inactive=7,2,retention,retention,n/a,/
parent,11,inactivity-retention,days_inactive=7,3,NONE,retention,daily_cap,/
parent,12,inactivity-retention,days_inactive=0,0,NONE,retention,no_recipients,/
parent,12,inactivity-retention,days_inactive=0,1,NONE,retention,no_recipients,/
parent,12,inactivity-retention,days_inactive=0,2,NONE,retention,no_recipients,/
parent,12,inactivity-retention,days_inactive=0,3,NONE,retention,no_recipients,/
parent,12,inactivity-retention,days_inactive=1,0,NONE,retention,no_recipients,/
parent,12,inactivity-retention,days_inactive=1,1,NONE,retention,no_recipients,/
parent,12,inactivity-retention,days_inactive=1,2,NONE,retention,no_recipients,/
parent,12,inactivity-retention,days_inactive=1,3,NONE,retention,no_recipients,/
parent,12,inactivity-retention,days_inactive=2,0,NONE,retention,no_recipients,/
parent,12,inactivity-retention,days_inactive=2,1,NONE,retention,no_recipients,/
parent,12,inactivity-retention,days_inactive=2,2,NONE,retention,no_recipients,/
parent,12,inactivity-retention,days_inactive=2,3,NONE,retention,no_recipients,/
parent,12,inactivity-retention,days_inactive=3,0,NONE,retention,no_recipients,/
parent,12,inactivity-retention,days_inactive=3,1,NONE,retention,no_recipients,/
parent,12,inactivity-retention,days_inactive=3,2,NONE,retention,no_recipients,/
parent,12,inactivity-retention,days_inactive=3,3,NONE,retention,no_recipients,/
parent,12,inactivity-retention,days_inactive=7,0,retention,retention,n/a,/
parent,12,inactivity-retention,days_inactive=7,1,retention,retention,n/a,/
parent,12,inactivity-retention,days_inactive=7,2,retention,retention,n/a,/
parent,12,inactivity-retention,days_inactive=7,3,NONE,retention,daily_cap,/
parent,13,inactivity-retention,days_inactive=0,0,NONE,retention,no_recipients,/
parent,13,inactivity-retention,days_inactive=0,1,NONE,retention,no_recipients,/
parent,13,inactivity-retention,days_inactive=0,2,NONE,retention,no_recipients,/
parent,13,inactivity-retention,days_inactive=0,3,NONE,retention,no_recipients,/
parent,13,inactivity-retention,days_inactive=1,0,NONE,retention,no_recipients,/
parent,13,inactivity-retention,days_inactive=1,1,NONE,retention,no_recipients,/
parent,13,inactivity-retention,days_inactive=1,2,NONE,retention,no_recipients,/
parent,13,inactivity-retention,days_inactive=1,3,NONE,retention,no_recipients,/
parent,13,inactivity-retention,days_inactive=2,0,NONE,retention,no_recipients,/
parent,13,inactivity-retention,days_inactive=2,1,NONE,retention,no_recipients,/
parent,13,inactivity-retention,days_inactive=2,2,NONE,retention,no_recipients,/
parent,13,inactivity-retention,days_inactive=2,3,NONE,retention,no_recipients,/
parent,13,inactivity-retention,days_inactive=3,0,NONE,retention,no_recipients,/
parent,13,inactivity-retention,days_inactive=3,1,NONE,retention,no_recipients,/
parent,13,inactivity-retention,days_inactive=3,2,NONE,retention,no_recipients,/
parent,13,inactivity-retention,days_inactive=3,3,NONE,retention,no_recipients,/
parent,13,inactivity-retention,days_inactive=7,0,retention,retention,n/a,/
parent,13,inactivity-retention,days_inactive=7,1,retention,retention,n/a,/
parent,13,inactivity-retention,days_inactive=7,2,retention,retention,n/a,/
parent,13,inactivity-retention,days_inactive=7,3,NONE,retention,daily_cap,/
parent,14,inactivity-retention,days_inactive=0,0,NONE,retention,no_recipients,/
parent,14,inactivity-retention,days_inactive=0,1,NONE,retention,no_recipients,/
parent,14,inactivity-retention,days_inactive=0,2,NONE,retention,no_recipients,/
parent,14,inactivity-retention,days_inactive=0,3,NONE,retention,no_recipients,/
parent,14,inactivity-retention,days_inactive=1,0,NONE,retention,no_recipients,/
parent,14,inactivity-retention,days_inactive=1,1,NONE,retention,no_recipients,/
parent,14,inactivity-retention,days_inactive=1,2,NONE,retention,no_recipients,/
parent,14,inactivity-retention,days_inactive=1,3,NONE,retention,no_recipients,/
parent,14,inactivity-retention,days_inactive=2,0,NONE,retention,no_recipients,/
parent,14,inactivity-retention,days_inactive=2,1,NONE,retention,no_recipients,/
parent,14,inactivity-retention,days_inactive=2,2,NONE,retention,no_recipients,/
parent,14,inactivity-retention,days_inactive=2,3,NONE,retention,no_recipients,/
parent,14,inactivity-retention,days_inactive=3,0,NONE,retention,no_recipients,/
parent,14,inactivity-retention,days_inactive=3,1,NONE,retention,no_recipients,/
parent,14,inactivity-retention,days_inactive=3,2,NONE,retention,no_recipients,/
parent,14,inactivity-retention,days_inactive=3,3,NONE,retention,no_recipients,/
parent,14,inactivity-retention,days_inactive=7,0,retention,retention,n/a,/
parent,14,inactivity-retention,days_inactive=7,1,retention,retention,n/a,/
parent,14,inactivity-retention,days_inactive=7,2,retention,retention,n/a,/
parent,14,inactivity-retention,days_inactive=7,3,NONE,retention,daily_cap,/
parent,15,inactivity-retention,days_inactive=0,0,NONE,retention,no_recipients,/
parent,15,inactivity-retention,days_inactive=0,1,NONE,retention,no_recipients,/
parent,15,inactivity-retention,days_inactive=0,2,NONE,retention,no_recipients,/
parent,15,inactivity-retention,days_inactive=0,3,NONE,retention,no_recipients,/
parent,15,inactivity-retention,days_inactive=1,0,NONE,retention,no_recipients,/
parent,15,inactivity-retention,days_inactive=1,1,NONE,retention,no_recipients,/
parent,15,inactivity-retention,days_inactive=1,2,NONE,retention,no_recipients,/
parent,15,inactivity-retention,days_inactive=1,3,NONE,retention,no_recipients,/
parent,15,inactivity-retention,days_inactive=2,0,NONE,retention,no_recipients,/
parent,15,inactivity-retention,days_inactive=2,1,NONE,retention,no_recipients,/
parent,15,inactivity-retention,days_inactive=2,2,NONE,retention,no_recipients,/
parent,15,inactivity-retention,days_inactive=2,3,NONE,retention,no_recipients,/
parent,15,inactivity-retention,days_inactive=3,0,NONE,retention,no_recipients,/
parent,15,inactivity-retention,days_inactive=3,1,NONE,retention,no_recipients,/
parent,15,inactivity-retention,days_inactive=3,2,NONE,retention,no_recipients,/
parent,15,inactivity-retention,days_inactive=3,3,NONE,retention,no_recipients,/
parent,15,inactivity-retention,days_inactive=7,0,retention,retention,n/a,/
parent,15,inactivity-retention,days_inactive=7,1,retention,retention,n/a,/
parent,15,inactivity-retention,days_inactive=7,2,retention,retention,n/a,/
parent,15,inactivity-retention,days_inactive=7,3,NONE,retention,daily_cap,/
parent,16,inactivity-retention,days_inactive=0,0,NONE,retention,no_recipients,/
parent,16,inactivity-retention,days_inactive=0,1,NONE,retention,no_recipients,/
parent,16,inactivity-retention,days_inactive=0,2,NONE,retention,no_recipients,/
parent,16,inactivity-retention,days_inactive=0,3,NONE,retention,no_recipients,/
parent,16,inactivity-retention,days_inactive=1,0,NONE,retention,no_recipients,/
parent,16,inactivity-retention,days_inactive=1,1,NONE,retention,no_recipients,/
parent,16,inactivity-retention,days_inactive=1,2,NONE,retention,no_recipients,/
parent,16,inactivity-retention,days_inactive=1,3,NONE,retention,no_recipients,/
parent,16,inactivity-retention,days_inactive=2,0,NONE,retention,no_recipients,/
parent,16,inactivity-retention,days_inactive=2,1,NONE,retention,no_recipients,/
parent,16,inactivity-retention,days_inactive=2,2,NONE,retention,no_recipients,/
parent,16,inactivity-retention,days_inactive=2,3,NONE,retention,no_recipients,/
parent,16,inactivity-retention,days_inactive=3,0,NONE,retention,no_recipients,/
parent,16,inactivity-retention,days_inactive=3,1,NONE,retention,no_recipients,/
parent,16,inactivity-retention,days_inactive=3,2,NONE,retention,no_recipients,/
parent,16,inactivity-retention,days_inactive=3,3,NONE,retention,no_recipients,/
parent,16,inactivity-retention,days_inactive=7,0,retention,retention,n/a,/
parent,16,inactivity-retention,days_inactive=7,1,retention,retention,n/a,/
parent,16,inactivity-retention,days_inactive=7,2,retention,retention,n/a,/
parent,16,inactivity-retention,days_inactive=7,3,NONE,retention,daily_cap,/
parent,17,inactivity-retention,days_inactive=0,0,NONE,retention,no_recipients,/
parent,17,inactivity-retention,days_inactive=0,1,NONE,retention,no_recipients,/
parent,17,inactivity-retention,days_inactive=0,2,NONE,retention,no_recipients,/
parent,17,inactivity-retention,days_inactive=0,3,NONE,retention,no_recipients,/
parent,17,inactivity-retention,days_inactive=1,0,NONE,retention,no_recipients,/
parent,17,inactivity-retention,days_inactive=1,1,NONE,retention,no_recipients,/
parent,17,inactivity-retention,days_inactive=1,2,NONE,retention,no_recipients,/
parent,17,inactivity-retention,days_inactive=1,3,NONE,retention,no_recipients,/
parent,17,inactivity-retention,days_inactive=2,0,NONE,retention,no_recipients,/
parent,17,inactivity-retention,days_inactive=2,1,NONE,retention,no_recipients,/
parent,17,inactivity-retention,days_inactive=2,2,NONE,retention,no_recipients,/
parent,17,inactivity-retention,days_inactive=2,3,NONE,retention,no_recipients,/
parent,17,inactivity-retention,days_inactive=3,0,NONE,retention,no_recipients,/
parent,17,inactivity-retention,days_inactive=3,1,NONE,retention,no_recipients,/
parent,17,inactivity-retention,days_inactive=3,2,NONE,retention,no_recipients,/
parent,17,inactivity-retention,days_inactive=3,3,NONE,retention,no_recipients,/
parent,17,inactivity-retention,days_inactive=7,0,retention,retention,n/a,/
parent,17,inactivity-retention,days_inactive=7,1,retention,retention,n/a,/
parent,17,inactivity-retention,days_inactive=7,2,retention,retention,n/a,/
parent,17,inactivity-retention,days_inactive=7,3,NONE,retention,daily_cap,/
parent,18,inactivity-retention,days_inactive=0,0,NONE,retention,no_recipients,/
parent,18,inactivity-retention,days_inactive=0,1,NONE,retention,no_recipients,/
parent,18,inactivity-retention,days_inactive=0,2,NONE,retention,no_recipients,/
parent,18,inactivity-retention,days_inactive=0,3,NONE,retention,no_recipients,/
parent,18,inactivity-retention,days_inactive=1,0,NONE,retention,no_recipients,/
parent,18,inactivity-retention,days_inactive=1,1,NONE,retention,no_recipients,/
parent,18,inactivity-retention,days_inactive=1,2,NONE,retention,no_recipients,/
parent,18,inactivity-retention,days_inactive=1,3,NONE,retention,no_recipients,/
parent,18,inactivity-retention,days_inactive=2,0,NONE,retention,no_recipients,/
parent,18,inactivity-retention,days_inactive=2,1,NONE,retention,no_recipients,/
parent,18,inactivity-retention,days_inactive=2,2,NONE,retention,no_recipients,/
parent,18,inactivity-retention,days_inactive=2,3,NONE,retention,no_recipients,/
parent,18,inactivity-retention,days_inactive=3,0,NONE,retention,no_recipients,/
parent,18,inactivity-retention,days_inactive=3,1,NONE,retention,no_recipients,/
parent,18,inactivity-retention,days_inactive=3,2,NONE,retention,no_recipients,/
parent,18,inactivity-retention,days_inactive=3,3,NONE,retention,no_recipients,/
parent,18,inactivity-retention,days_inactive=7,0,retention,retention,n/a,/
parent,18,inactivity-retention,days_inactive=7,1,retention,retention,n/a,/
parent,18,inactivity-retention,days_inactive=7,2,retention,retention,n/a,/
parent,18,inactivity-retention,days_inactive=7,3,NONE,retention,daily_cap,/
parent,19,inactivity-retention,days_inactive=0,0,NONE,retention,no_recipients,/
parent,19,inactivity-retention,days_inactive=0,1,NONE,retention,no_recipients,/
parent,19,inactivity-retention,days_inactive=0,2,NONE,retention,no_recipients,/
parent,19,inactivity-retention,days_inactive=0,3,NONE,retention,no_recipients,/
parent,19,inactivity-retention,days_inactive=1,0,NONE,retention,no_recipients,/
parent,19,inactivity-retention,days_inactive=1,1,NONE,retention,no_recipients,/
parent,19,inactivity-retention,days_inactive=1,2,NONE,retention,no_recipients,/
parent,19,inactivity-retention,days_inactive=1,3,NONE,retention,no_recipients,/
parent,19,inactivity-retention,days_inactive=2,0,NONE,retention,no_recipients,/
parent,19,inactivity-retention,days_inactive=2,1,NONE,retention,no_recipients,/
parent,19,inactivity-retention,days_inactive=2,2,NONE,retention,no_recipients,/
parent,19,inactivity-retention,days_inactive=2,3,NONE,retention,no_recipients,/
parent,19,inactivity-retention,days_inactive=3,0,NONE,retention,no_recipients,/
parent,19,inactivity-retention,days_inactive=3,1,NONE,retention,no_recipients,/
parent,19,inactivity-retention,days_inactive=3,2,NONE,retention,no_recipients,/
parent,19,inactivity-retention,days_inactive=3,3,NONE,retention,no_recipients,/
parent,19,inactivity-retention,days_inactive=7,0,retention,retention,n/a,/
parent,19,inactivity-retention,days_inactive=7,1,retention,retention,n/a,/
parent,19,inactivity-retention,days_inactive=7,2,retention,retention,n/a,/
parent,19,inactivity-retention,days_inactive=7,3,NONE,retention,daily_cap,/
parent,20,inactivity-retention,days_inactive=0,0,NONE,retention,no_recipients,/
parent,20,inactivity-retention,days_inactive=0,1,NONE,retention,no_recipients,/
parent,20,inactivity-retention,days_inactive=0,2,NONE,retention,no_recipients,/
parent,20,inactivity-retention,days_inactive=0,3,NONE,retention,no_recipients,/
parent,20,inactivity-retention,days_inactive=1,0,NONE,retention,no_recipients,/
parent,20,inactivity-retention,days_inactive=1,1,NONE,retention,no_recipients,/
parent,20,inactivity-retention,days_inactive=1,2,NONE,retention,no_recipients,/
parent,20,inactivity-retention,days_inactive=1,3,NONE,retention,no_recipients,/
parent,20,inactivity-retention,days_inactive=2,0,NONE,retention,no_recipients,/
parent,20,inactivity-retention,days_inactive=2,1,NONE,retention,no_recipients,/
parent,20,inactivity-retention,days_inactive=2,2,NONE,retention,no_recipients,/
