old_parkid,equipmentid,brand
1269,20,Urbanics
1269,19,Urbanics
1269,22,Urbanics
1269,23,Urbanics
1269,23,Urbanics
1269,24,Urbanics
1269,25,Urbanics
1269,28,Urbanics
1269,29,Urbanics
1269,51,Ludos
1176,24,Urbanics
1176,40,Urbanics
1176,28,Urbanics
1176,29,Urbanics
1176,47,Ludos
1176,51,Ludos
1176,22,Urbanics
1178,47,Ludos
1178,21,Urbanics
1178,19,Urbanics
1178,22,Urbanics
1178,23,Urbanics
1178,24,Urbanics
1178,25,Urbanics
1178,27,Urbanics
1178,28,Urbanics
1178,51,Ludos
1178,75,Urbanics
1178,72,Urbanics
1178,64,Urbanics
1183,47,Ludos
1183,26,Urbanics
1183,40,Urbanics
1183,22,Urbanics
1183,19,Urbanics
1183,28,Urbanics
1182,26,Urbanics
1182,21,Urbanics
1182,72,Urbanics
1182,64,Urbanics
69,29,Urbanics
69,39,Urbanics
69,28,Urbanics
69,26,Urbanics
69,51,Ludos
69,22,Urbanics
69,40,Urbanics
70,40,Urbanics
70,39,Urbanics
70,28,Urbanics
70,22,Urbanics
70,29,Urbanics
70,26,Urbanics
70,25,Urbanics
70,47,Ludos
1271,64,Urbanics
1271,61,Urbanics
1271,21,Urbanics
1271,38,Urbanics
1271,40,Urbanics
1271,31,Urbanics
1271,34,Urbanics
1186,47,Ludos
1186,22,Urbanics
1186,78,Urbanics
1186,24,Urbanics
1186,40,Urbanics
1186,28,Urbanics
1186,29,Urbanics
1186,51,Ludos
1187,47,Ludos
1187,22,Urbanics
1187,23,Urbanics
1187,24,Urbanics
1187,40,Urbanics
1187,28,Urbanics
1187,29,Urbanics
1187,51,Ludos
1188,47,Ludos
1188,22,Urbanics
1188,23,Urbanics
1188,24,Urbanics
1188,40,Urbanics
1188,29,Urbanics
1188,51,Ludos
1190,47,Ludos
1190,22,Urbanics
1190,23,Urbanics
1190,26,Urbanics
1190,40,Urbanics
1190,28,Urbanics
1190,29,Urbanics
1190,51,Ludos
1191,47,Ludos
1191,21,Urbanics
1191,19,Urbanics
1191,22,Urbanics
1191,23,Urbanics
1191,24,Urbanics
1191,25,Urbanics
1191,39,Urbanics
1191,27,Urbanics
1191,28,Urbanics
1191,29,Urbanics
1191,51,Ludos
1191,72,Urbanics
1191,64,Urbanics
62,21,Urbanics
62,30,Urbanics
62,32,Urbanics
62,36,Urbanics
62,35,Urbanics
62,34,Urbanics
62,40,Urbanics
62,42,Urbanics
62,21,Urbanics
62,72,Urbanics
62,77,Urbanics
62,74,Urbanics
62,73,Urbanics
62,62,Urbanics
62,64,Urbanics
62,63,Urbanics
62,81,Urbanics
62,65,Urbanics
62,66,Urbanics
62,67,Urbanics
62,68,Urbanics
62,69,Urbanics
62,71,Urbanics
1272,64,Urbanics
1272,67,Urbanics
1272,68,Urbanics
1272,74,Urbanics
1272,63,Urbanics
1272,72,Urbanics
1272,65,Urbanics
1272,73,Urbanics
1272,71,Urbanics
1272,21,Urbanics
1272,77,Urbanics
1192,26,Urbanics
1192,39,Urbanics
1192,28,Urbanics
1192,51,Ludos
1192,38,Urbanics
72,47,Ludos
72,21,Urbanics
72,22,Urbanics
72,26,Urbanics
72,40,Urbanics
72,72,Urbanics
72,77,Urbanics
72,71,Urbanics
72,83,Urbanics
61,47,Ludos
61,22,Urbanics
61,23,Urbanics
61,40,Urbanics
61,28,Urbanics
61,29,Urbanics
1193,21,Urbanics
1193,19,Urbanics
1193,23,Urbanics
1193,24,Urbanics
1193,39,Urbanics
1193,28,Urbanics
1193,29,Urbanics
1193,51,Ludos
1193,72,Urbanics
1193,66,Urbanics
1193,77,Urbanics
1193,74,Urbanics
1193,63,Urbanics
1193,81,Urbanics
1193,83,Urbanics
1193,79,Urbanics
1193,65,Urbanics
1193,67,Urbanics
1193,68,Urbanics
1193,71,Urbanics
1193,71,Urbanics
1193,68,Urbanics
1194,47,Ludos
1194,20,Urbanics
1194,21,Urbanics
1194,19,Urbanics
1194,22,Urbanics
1194,26,Urbanics
1194,29,Urbanics
1194,27,Urbanics
1194,28,Urbanics
1194,51,Ludos
1194,40,Urbanics
1194,72,Urbanics
1194,77,Urbanics
1194,64,Urbanics
1194,81,Urbanics
1194,83,Urbanics
1194,65,Urbanics
1194,66,Urbanics
68,21,Urbanics
68,22,Urbanics
68,30,Urbanics
68,31,Urbanics
68,32,Urbanics
68,36,Urbanics
68,35,Urbanics
68,78,Urbanics
68,37,Urbanics
68,41,Urbanics
68,42,Urbanics
68,43,Urbanics
68,60,Urbanics
68,72,Urbanics
68,77,Urbanics
68,74,Urbanics
68,64,Urbanics
68,63,Urbanics
68,59,Ludos
68,65,Urbanics
68,68,Urbanics
68,69,Urbanics
68,71,Urbanics
1189,47,Ludos
1189,22,Urbanics
1189,23,Urbanics
1189,26,Urbanics
1189,40,Urbanics
1189,28,Urbanics
1189,29,Urbanics
1189,51,Ludos
1184,47,Ludos
1184,22,Urbanics
1184,23,Urbanics
1184,24,Urbanics
1184,28,Urbanics
1184,29,Urbanics
1184,75,Urbanics
1184,40,Urbanics
1279,26,Urbanics
1279,25,Urbanics
1279,51,Ludos
1279,20,Urbanics
1279,19,Urbanics
1279,61,Urbanics
1279,63,Urbanics
1279,73,Urbanics
1279,64,Urbanics
1279,70,Urbanics
1280,47,Ludos
1280,25,Urbanics
1280,51,Ludos
1280,24,Urbanics
1280,29,Urbanics
1281,24,Urbanics
1281,28,Urbanics
1281,40,Urbanics
1281,22,Urbanics
1281,21,Urbanics
1281,61,Urbanics
1281,63,Urbanics
1281,64,Urbanics
1282,21,Urbanics
1282,68,Urbanics
1282,63,Urbanics
1282,71,Urbanics
1282,59,Ludos
1282,65,Urbanics
1282,64,Urbanics
1282,72,Urbanics
1282,74,Urbanics
1282,62,Urbanics
1283,64,Urbanics
1283,61,Urbanics
1283,47,Ludos
1283,23,Urbanics
1283,25,Urbanics
1283,24,Urbanics
1283,51,Ludos
1283,29,Urbanics
1283,40,Urbanics
1283,22,Urbanics
1283,20,Urbanics
1284,64,Urbanics
1284,21,Urbanics
1284,72,Urbanics
1284,77,Urbanics
1284,74,Urbanics
1284,33,Urbanics
1284,63,Urbanics
1284,63,Urbanics
1284,65,Urbanics
1284,68,Urbanics
1285,23,Urbanics
1285,25,Urbanics
1285,24,Urbanics
1285,51,Ludos
1285,29,Urbanics
1285,40,Urbanics
1285,22,Urbanics
1286,24,Urbanics
1286,29,Urbanics
1286,28,Urbanics
1286,33,Urbanics
1286,63,Urbanics
1286,73,Urbanics
1286,64,Urbanics
1286,72,Urbanics
1288,24,Urbanics
1288,27,Urbanics
1288,25,Urbanics
1288,22,Ludos
1288,21,Ludos
1289,64,Urbanics
1289,61,Urbanics
1289,26,Urbanics
1290,30,Urbanics
1290,78,Urbanics
1290,32,Urbanics
1290,42,Urbanics
1290,35,Urbanics
1290,39,Urbanics
1290,61,Urbanics
1290,64,Urbanics
1290,73,Urbanics
1290,63,Urbanics
1290,81,Urbanics
1290,68,Urbanics
1290,21,Urbanics
1290,74,Urbanics
1290,72,Urbanics
1290,62,Urbanics
1290,65,Urbanics
1290,69,Urbanics
1290,77,Urbanics
1290,44,Urbanics
1290,80,Urbanics
1290,83,Urbanics
1290,71,Urbanics
577,19,Urbanics
577,23,Urbanics
577,36,Urbanics
577,38,Urbanics
577,43,Urbanics
577,42,Urbanics
577,40,Urbanics
577,32,Urbanics
577,30,Urbanics
577,37,Urbanics
577,31,Urbanics
577,35,Urbanics
577,78,Urbanics
577,60,Ludos
665,33,Urbanics
665,44,Urbanics
665,80,Urbanics
665,72,Urbanics
665,61,Urbanics
665,70,Urbanics
665,77,Urbanics
665,74,Urbanics
665,64,Urbanics
665,73,Urbanics
665,63,Urbanics
665,66,Urbanics
665,62,Urbanics
665,59,Ludos
665,79,Urbanics
665,65,Urbanics
665,67,Urbanics
665,68,Urbanics
665,69,Urbanics
665,21,Urbanics
666,47,Ludos
666,20,Urbanics
666,22,Urbanics
666,24,Urbanics
666,25,Urbanics
666,26,Urbanics
666,27,Urbanics
666,28,Urbanics
666,29,Urbanics
666,34,Urbanics
666,38,Urbanics
666,39,Urbanics
666,40,Urbanics
882,28,Urbanics
882,26,Urbanics
882,25,Urbanics
882,25,Urbanics
882,72,Urbanics
882,72,Urbanics
1297,78,Urbanics
1297,37,Urbanics
1297,35,Urbanics
1297,36,Urbanics
1292,26,Urbanics
1292,28,Urbanics
1292,24,Urbanics
1292,25,Urbanics
1292,51,Ludos
1292,20,Urbanics
1292,72,Urbanics
1292,64,Urbanics
1298,43,Urbanics
1298,32,Urbanics
1298,42,Urbanics
868,43,Urbanics
868,42,Ludos
868,47,Ludos
868,51,Ludos
868,20,Ludos
868,21,Urbanics
868,70,Urbanics
868,61,Urbanics
868,64,Urbanics
868,63,Urbanics
868,59,Ludos
868,73,Urbanics
868,72,Urbanics
1294,21,Ludos
1294,51,Ludos
1294,26,Urbanics
1294,76,Urbanics
1294,64,Urbanics
1294,66,Urbanics
1294,65,Urbanics
1294,68,Urbanics
1294,59,Ludos
1294,72,Urbanics
1294,73,Urbanics
1294,74,Urbanics
1294,77,Urbanics
1293,47,Ludos
1293,27,Urbanics
1293,28,Urbanics
1293,62,Urbanics
1293,64,Urbanics
1293,72,Urbanics
1293,73,Urbanics
1293,63,Urbanics
1293,21,Urbanics
1293,33,Urbanics
871,28,Urbanics
871,51,Ludos
871,25,Urbanics
871,24,Urbanics
871,72,Urbanics
871,21,Urbanics
871,71,Urbanics
871,63,Urbanics
873,24,Urbanics
873,25,Urbanics
873,23,Urbanics
873,51,Ludos
873,28,Urbanics
873,72,Urbanics
293,51,Ludos
293,20,Ludos
293,64,Urbanics
293,21,Urbanics
293,72,Urbanics
295,64,Urbanics
295,26,Urbanics
295,20,Urbanics
295,72,Urbanics
295,28,Urbanics
295,47,Ludos
878,61,Urbanics
878,72,Urbanics
878,64,Urbanics
878,66,Urbanics
878,77,Urbanics
878,74,Urbanics
878,67,Urbanics
878,73,Urbanics
878,63,Urbanics
878,70,Urbanics
878,21,Urbanics
878,33,Urbanics
878,59,Ludos
878,68,Urbanics
878,44,Urbanics
878,65,Urbanics
875,28,Urbanics
875,25,Urbanics
875,47,Ludos
875,20,Urbanics
875,23,Urbanics
875,26,Urbanics
875,51,Ludos
875,64,Urbanics
875,72,Urbanics
1295,26,Urbanics
1295,51,Ludos
1295,47,Ludos
1295,28,Urbanics
1295,64,Urbanics
1295,66,Urbanics
1295,72,Urbanics
872,28,Urbanics
872,47,Ludos
872,51,Ludos
872,26,Urbanics
872,62,Urbanics
872,21,Urbanics
872,33,Urbanics
872,63,Urbanics
872,64,Urbanics
872,72,Urbanics
872,77,Urbanics
1296,28,Urbanics
1296,24,Urbanics
1296,21,Urbanics
1296,25,Urbanics
1296,51,Ludos
1296,62,Urbanics
1296,63,Urbanics
1296,73,Urbanics
1296,33,Urbanics
1296,72,Urbanics
1296,77,Urbanics
298,26,Urbanics
298,28,Urbanics
298,64,Urbanics
298,72,Urbanics
1299,42,Urbanics
1299,47,Ludos
1299,43,Urbanics
1299,70,Urbanics
1299,72,Urbanics
1299,63,Urbanics
1299,73,Urbanics
1299,21,Urbanics
1299,64,Urbanics
1299,59,Ludos
870,39,Urbanics
870,38,Urbanics
870,75,Urbanics
870,30,Urbanics
870,31,Urbanics
870,35,Urbanics
870,43,Urbanics
870,60,Urbanics
870,42,Urbanics
870,33,Urbanics
870,44,Urbanics
870,21,Urbanics
870,83,Urbanics
870,32,Urbanics
870,34,Urbanics
870,73,Urbanics
870,63,Urbanics
870,71,Urbanics
870,64,Urbanics
870,67,Urbanics
870,68,Urbanics
870,69,Urbanics
870,77,Urbanics
870,74,Urbanics
870,81,Urbanics
870,65,Urbanics
870,66,Urbanics
870,62,Urbanics
870,72,Urbanics
879,26,Urbanics
879,47,Ludos
879,25,Urbanics
879,28,Urbanics
879,51,Ludos
879,72,Urbanics
879,64,Urbanics
879,63,Urbanics
879,21,Urbanics
879,62,Urbanics
1301,47,Ludos
1301,25,Urbanics
1301,28,Urbanics
1301,51,Ludos
1301,72,Urbanics
1301,64,Urbanics
1301,63,Urbanics
876,24,Urbanics
876,26,Urbanics
876,20,Urbanics
876,28,Urbanics
876,51,Ludos
876,72,Urbanics
876,64,Urbanics
877,80,Urbanics
877,70,Urbanics
877,59,Ludos
877,67,Urbanics
877,68,Urbanics
877,65,Urbanics
877,62,Urbanics
877,71,Urbanics
877,64,Urbanics
877,74,Urbanics
877,69,Urbanics
877,72,Urbanics
877,63,Urbanics
877,77,Urbanics
877,66,Urbanics
877,33,Urbanics
884,28,Urbanics
884,47,Ludos
884,39,Ludos
884,27,Urbanics
884,24,Ludos
884,25,Urbanics
884,72,Urbanics
884,51,Ludos
884,64,Urbanics
884,71,Urbanics
884,63,Urbanics
884,21,Urbanics
884,62,Urbanics
290,35,Urbanics
290,32,Urbanics
290,78,Urbanics
290,43,Urbanics
290,30,Urbanics
290,36,Urbanics
290,60,Urbanics
290,31,Urbanics
290,42,Urbanics
290,82,Urbanics
290,41,Urbanics
290,79,Urbanics
290,72,Urbanics
290,81,Urbanics
290,21,Urbanics
290,77,Urbanics
290,64,Urbanics
290,66,Urbanics
290,65,Urbanics
1302,42,Urbanics
1302,43,Urbanics
1302,21,Urbanics
1302,59,Ludos
1302,64,Urbanics
1302,72,Urbanics
1302,73,Urbanics
1302,63,Urbanics
883,24,Ludos
883,23,Ludos
883,25,Urbanics
883,51,Ludos
883,47,Ludos
883,21,Ludos
883,72,Urbanics
883,64,Urbanics
1300,42,Urbanics
1300,34,Urbanics
1300,60,Urbanics
1300,37,Urbanics
1291,64,Urbanics
1291,72,Urbanics
1291,51,Ludos
1291,63,Urbanics
1291,73,Urbanics
1291,59,Ludos
1291,43,Urbanics
1291,42,Urbanics
1291,47,Ludos
1303,64,Urbanics
1303,61,Urbanics
1303,72,Urbanics
1303,68,Urbanics
1303,62,Urbanics
1303,74,Urbanics
1303,69,Urbanics
1303,77,Urbanics
1303,63,Urbanics
1303,65,Urbanics
1303,22,Urbanics
1303,19,Urbanics
1303,40,Urbanics
1303,51,Ludos
1304,64,Urbanics
1304,72,Urbanics
1304,62,Urbanics
1304,22,Urbanics
1304,19,Urbanics
1304,24,Urbanics
1304,23,Urbanics
1304,28,Urbanics
1304,20,Urbanics
1304,76,Urbanics
1305,23,Urbanics
1305,51,Ludos
1305,21,Urbanics
1305,22,Urbanics
1306,22,Urbanics
1306,24,Urbanics
1306,47,Ludos
1306,39,Urbanics
1315,23,Ludos
1315,26,Urbanics
1315,51,Ludos
1315,28,Urbanics
1315,20,Ludos
1316,64,Urbanics
1316,61,Urbanics
1316,63,Urbanics
1316,20,Urbanics
1316,83,Urbanics
1316,39,Urbanics
1316,79,Urbanics
1316,51,Ludos
1316,28,Urbanics
1316,22,Urbanics
1316,21,Urbanics
1316,80,Urbanics
1316,81,Urbanics
1324,64,Urbanics
1324,71,Urbanics
1324,69,Urbanics
1324,68,Urbanics
1324,65,Urbanics
1324,59,Ludos
1324,77,Urbanics
1324,74,Urbanics
1324,72,Urbanics
1324,21,Urbanics
1309,84,Urbanics
1309,85,Urbanics
1309,25,Urbanics
1309,47,Ludos
1309,64,Urbanics
1309,72,Urbanics
1309,71,Urbanics
1309,21,Urbanics
1309,63,Urbanics
1309,73,Urbanics
1309,51,Ludos
1309,23,Ludos
1310,51,Ludos
1310,23,Urbanics
1310,24,Ludos
1310,47,Ludos
1310,64,Urbanics
1310,72,Urbanics
1310,21,Urbanics
1310,40,Urbanics
1310,22,Urbanics
1311,51,Ludos
1311,24,Ludos
1311,47,Ludos
1311,40,Urbanics
1311,22,Urbanics
1312,40,Urbanics
1312,20,Urbanics
1312,64,Urbanics
1312,61,Urbanics
1312,63,Urbanics
1312,73,Urbanics
1312,65,Urbanics
1312,21,Urbanics
1312,33,Urbanics
1312,80,Urbanics
1313,40,Urbanics
1313,64,Urbanics
1313,63,Urbanics
1313,73,Urbanics
1313,59,Ludos
1314,40,Urbanics
1314,64,Urbanics
1314,63,Urbanics
1314,73,Urbanics
1314,20,Urbanics
1314,21,Urbanics
1314,61,Urbanics
1314,80,Urbanics
1314,33,Urbanics
1326,24,Urbanics
1327,32,Urbanics
1327,33,Urbanics
1327,61,Urbanics
1327,79,Urbanics
1327,44,Urbanics
1327,70,Urbanics
1327,64,Urbanics
1327,74,Urbanics
1327,63,Urbanics
1327,73,Urbanics
1327,21,Urbanics
1327,65,Urbanics
1327,59,Ludos
1327,68,Urbanics
1327,69,Urbanics
1329,40,Urbanics
1329,59,Ludos
1329,61,Urbanics
1329,63,Urbanics
1329,64,Urbanics
1329,62,Urbanics
1329,20,Urbanics
1330,80,Urbanics
1330,73,Urbanics
1330,64,Urbanics
1330,59,Ludos
1330,21,Urbanics
1330,72,Urbanics
1330,23,Ludos
1330,39,Urbanics
1330,34,Urbanics
1331,64,Urbanics
1331,51,Ludos
1331,22,Ludos
1331,19,Ludos
1331,61,Urbanics
1331,26,Urbanics
1331,40,Urbanics
1332,42,Urbanics
1332,43,Urbanics
1332,21,Urbanics
1332,32,Urbanics
1332,41,Urbanics
1332,31,Urbanics
1332,64,Urbanics
1333,24,Ludos
1333,64,Urbanics
1333,65,Urbanics
1333,62,Urbanics
1333,20,Ludos
1333,21,Ludos
1333,23,Ludos
1333,72,Urbanics
1333,51,Ludos
1337,71,Urbanics
1338,71,Urbanics
1339,71,Urbanics
1340,71,Urbanics
1341,71,Urbanics
1342,71,Urbanics
1343,71,Urbanics
1344,71,Urbanics
1345,71,Urbanics
1346,71,Urbanics
1347,71,Urbanics
1348,24,Ludos
1348,40,Urbanics
1348,20,Ludos
1348,61,Urbanics
1348,64,Urbanics
16,21,Urbanics
973,25,Urbanics
973,40,Urbanics
973,51,Ludos
973,64,Urbanics
973,20,Ludos
12,26,Urbanics
12,19,Urbanics
12,29,Urbanics
968,20,Urbanics
968,40,Urbanics
968,33,Urbanics
968,44,Urbanics
968,80,Urbanics
968,61,Urbanics
968,73,Urbanics
968,64,Urbanics
968,63,Urbanics
968,59,Ludos
1355,64,Urbanics
1355,72,Urbanics
1355,21,Ludos
1355,65,Urbanics
1355,63,Urbanics
1355,74,Urbanics
1355,69,Urbanics
1355,25,Ludos
1355,31,Urbanics
1355,26,Urbanics
